logFC	logCPM	LR	PValue	FDR
RP11-645C24.5	-1.65504049436953	4.23218671430469	227.595941016536	1.99360676767275e-51	4.61656782866963e-50
RP11-567M16.2	3.0188871963577	3.91112593764373	227.490087611954	2.10244877040856e-51	4.84959374580569e-50
CTD-2529O21.1	3.54491585748007	3.43247464295385	227.195411790497	2.43776872640842e-51	5.60117678188393e-50
RP11-92K15.3	2.26398194537136	6.56164839964317	226.593445939284	3.29821423293354e-51	7.54881978506689e-50
LA16c-380H5.1	3.05679121871108	5.8228515302461	225.843122999855	4.80754571860026e-51	1.0960832999357e-49
RP11-333I13.1	-1.25200778230027	4.75255282547794	225.323687323256	6.24040993533991e-51	1.41729310262239e-49
RP11-1275H24.2	1.65192608779729	5.3037124341358	225.050904602003	7.15661892069686e-51	1.61915075581283e-49
AC017002.1	2.40186268972034	4.34344621661304	224.633582958925	8.82526321451949e-51	1.98905264434113e-49
TFAP2A-AS1	1.43916631041032	7.05215043176122	223.559850926443	1.51327189731445e-50	3.39766941203111e-49
RP11-626H12.1	-2.0745430947433	4.35793362901162	222.983065997976	2.02171657247426e-50	4.52205922744717e-49
RP11-429J17.5	3.71311612367201	4.19256732675359	222.874839070441	2.13464639678359e-50	4.75663659358759e-49
RP11-44B19.1	-2.25686483926309	2.67271806846858	222.584390458148	2.46988504767031e-50	5.4829591001854e-49
RP1-292L20.3	-1.11635366799414	5.12232712782974	222.410767506183	2.69492351457899e-50	5.96012110621309e-49
ST3GAL4-AS1	1.58290366296688	8.44543105994118	221.08726230913	5.23873650385114e-50	1.15162523494297e-48
EIF1B-AS1	-0.959616329968782	6.53919931725967	221.084433619696	5.24618438949467e-50	1.15162523494297e-48
COL4A2-AS1	-1.71882175219345	3.16044168317856	220.684668125924	6.41270181420265e-50	1.40248163751358e-48
PCAT6	1.85495231009571	9.13284817571695	220.05161441837	8.81302853471474e-50	1.92032964935389e-48
LA16c-329F2.1	-2.78098107227804	2.94529985718707	219.317535869269	1.27422889227381e-49	2.7662947091459e-48
CTD-2171N6.1	3.76957575194575	7.67528202502584	217.997884917312	2.47232083231453e-49	5.3476390164166e-48
RP11-103J8.1	-1.76994692190423	2.96313500772371	217.143385820059	3.79753794183656e-49	8.18411005348354e-48
FAM87B	-1.14674886656624	4.44296820258892	216.490596929251	5.27110073117311e-49	1.13184908427553e-47
RP11-265N7.1	3.70123063320626	5.79474539700156	216.322783749873	5.73466893055117e-49	1.22692826213423e-47
RP11-67L3.5	1.89103610451854	4.91101371633645	216.150507428316	6.25300989596097e-49	1.33299723594403e-47
RP11-251M1.1	-1.49113420417863	4.42704988093513	216.032284915554	6.63557456374231e-49	1.40946287046397e-47
AC104667.3	1.89750013237056	7.84541812278913	215.308446040434	9.54509681369507e-49	2.02020776648277e-47
RP11-440D17.3	1.11462885274785	9.32298265284012	214.700581007862	1.29534333073488e-48	2.73178655999624e-47
LINC00665	1.3881277529049	11.9341862398866	214.070720461913	1.77741782090309e-48	3.73510755602589e-47
RP11-135F9.4	1.48279953633451	5.49566594222169	213.600729232184	2.25071101236071e-48	4.71292500992553e-47
SENCR	-1.29221638392353	5.91091226393829	213.562336321754	2.29453838359628e-48	4.78772054951803e-47
RP11-412D9.4	-1.0178465345881	6.53592737195143	212.79416466305	3.37502491496928e-48	7.01743736721605e-47
RP11-455O6.2	-1.34630177593528	4.11466450965846	211.312850834672	7.10302128034996e-48	1.47169616352514e-46
RP11-629O1.2	2.01039178068616	6.71504151795174	211.089255714392	7.94737932798554e-48	1.64088373887254e-46
RP3-525N10.2	-2.13406774748963	3.39061080715629	210.908884409894	8.70111645619056e-48	1.79024713149147e-46
RP11-164J13.1	-1.28309081413231	6.30479349987208	210.708602721426	9.62210271541617e-48	1.97286515744905e-46
LMF1-AS1	-1.47700873124371	4.1195503909456	210.530987712686	1.05201036410013e-47	2.14952290657829e-46
CTD-2015H6.3	1.34784757125307	10.1268505041028	209.611951078438	1.66927329314722e-47	3.39898579173597e-46
RP11-134K13.4	-1.24650482270108	4.42944555110547	209.590667193839	1.68721732601981e-47	3.42371763235292e-46
RP11-132M7.3	-1.83792372949247	3.07230159373948	209.396935648072	1.85968005560574e-47	3.76075709875066e-46
RP11-631N16.2	-0.939568893258343	8.20294825260137	209.378079455777	1.8773799530495e-47	3.78359338660658e-46
RP4-533D7.5	2.36129559337275	4.95322515107403	209.315400141308	1.93743537147343e-47	3.89134553352062e-46
CTA-212A2.1	-1.34873098969993	5.33406745882159	209.278768808305	1.97341882935856e-47	3.950182436394e-46
LA16c-380H5.2	2.22038236280402	4.07087356304077	209.231265194412	2.02107942725761e-47	4.03191689795818e-46
RP11-77P6.2	1.18832224006444	6.87014991803427	208.909686257622	2.37544096182963e-47	4.72288851165116e-46
CTA-384D8.35	3.40115172090725	7.71468088140146	208.885293828832	2.4047288200642e-47	4.76507506123461e-46
RP11-295G20.2	1.88222263754011	9.23857794477556	207.666375396311	4.43618657975609e-47	8.76109757640794e-46
NDUFB2-AS1	1.06506893388407	6.60468521448452	207.534495094264	4.74006060404901e-47	9.3300192889698e-46
RP11-1399P15.1	3.47987466651622	5.66378290324465	205.85787302101	1.10053158711191e-46	2.15901628634413e-45
C5orf66	1.29969491268896	7.06443886237609	205.498731501413	1.31814950105014e-46	2.57737510056327e-45
RP13-463N16.6	2.68029566964267	4.57948564366018	204.934225625511	1.75039959331685e-46	3.41125729324621e-45
LINC01569	1.35190138034712	8.60779282155538	204.858159180048	1.81858945591126e-46	3.53249037406447e-45
RP13-514E23.1	-1.85911608586094	4.18963382543878	204.82203586829	1.8518963461401e-46	3.58539276195322e-45
C5orf66-AS1	5.98891634556692	6.16804178056814	204.322070789641	2.38072013379868e-46	4.59416744773896e-45
CTD-2574D22.4	0.952383903304425	8.17687671296503	204.064975981602	2.70898476717238e-46	5.21060425086413e-45
RP11-533E19.7	1.59604700689833	5.12995479736162	203.774818424961	3.13414796528867e-46	6.00881290098363e-45
RP11-126K1.2	1.33633056110424	5.74483332097516	203.5195587903	3.5630178068019e-46	6.8089385596004e-45
LINC00667	-0.882967951305153	11.2236746755711	203.270668463932	4.03763455193399e-46	7.6910425900549e-45
RP11-34F20.7	1.84989005020354	5.06541328829198	203.164143406915	4.25962496553557e-46	8.08780881719858e-45
LINC01359	-1.44398850313682	5.59926294789905	202.842964787871	5.00558299234694e-46	9.47370755442586e-45
AC084125.4	1.68239715480627	5.03699896484542	202.194758588234	6.93264851448991e-46	1.30790062230233e-44
AC093495.4	-0.843689947155773	7.09318387890508	202.133752609375	7.14844132049959e-46	1.34431675151433e-44
DLEU2	1.33541655143222	8.5978012834521	202.021822305567	7.56198529379703e-46	1.41757216380544e-44
RP11-146I2.1	2.12599343816527	5.88313493166949	201.741463888868	8.70589705090118e-46	1.62587133314417e-44
AC004447.2	1.04949526670171	10.1263807960464	201.73636792396	8.728216978945e-46	1.62587133314417e-44
RP11-57H12.3	-1.17831791751772	4.90049354569469	201.481492016774	9.92071550446056e-46	1.84219575641005e-44
LIPE-AS1	-1.19346085864314	7.67267109862214	201.431150322394	1.01748564903419e-45	1.88346481427802e-44
CTD-2377D24.6	3.93501744122699	5.41504477577133	200.581905042959	1.55900709978204e-45	2.87685528881654e-44
PVT1	1.66761947318749	10.8024871738967	200.190388411528	1.89795093708413e-45	3.49140195747095e-44
AC002116.7	1.23580008744361	5.61311326619283	199.636128725853	2.50747785743579e-45	4.59834060501812e-44
AC005624.2	2.43799088894874	3.72589060774617	198.765589430855	3.88339873567566e-45	7.09952617156804e-44
RP11-715H19.2	-1.89760254929494	3.36761145002191	198.682480613536	4.04900913983147e-45	7.37944412676076e-44
SMCR2	2.91501559832425	4.39896078770472	198.297890842964	4.91222179427965e-45	8.92512913699118e-44
RP11-303E16.2	1.79442606227125	8.63703689494635	197.158490207838	8.70832500799023e-45	1.57738218319578e-43
RP11-428L9.2	7.00186175972245	9.73840070338993	196.89414244788	9.94547373224619e-45	1.79596398742856e-43
DYNLL1-AS1	1.05727633794237	10.7622323752168	196.401974279427	1.27361016375618e-44	2.29288659054275e-43
VLDLR-AS1	-1.83056630538354	6.49961042816609	196.347584246905	1.30890072295919e-44	2.34925798452097e-43
RP11-98D18.17	1.80346640342167	4.35426162609025	196.265703316268	1.36388137684503e-44	2.44052106977875e-43
CTD-3001H11.2	2.24893947805186	4.60717754789104	196.224051024919	1.39272993417686e-44	2.48461337199829e-43
LINC00511	3.14921723048066	9.20021100473507	196.054194885342	1.51682989972879e-44	2.69785558972847e-43
TMEM191A	1.52277214658003	7.72848080123862	195.594007437608	1.91148339254683e-44	3.38958241230901e-43
RP5-908M14.10	1.6251711113848	6.35362469791336	195.44545853217	2.05963777656253e-44	3.64136559000052e-43
LLNLF-187D8.1	-2.52876136501917	3.71663901725234	195.302909226241	2.21259481748672e-44	3.90011116336091e-43
RP11-307C12.11	1.51190508407758	8.02334228376152	195.171709939797	2.3633928575333e-44	4.15352226896848e-43
MIR4435-1HG	1.2295521702759	11.0239986738752	194.828054734881	2.80891473721021e-44	4.92185208404342e-43
RP11-667F14.1	-1.13065407577269	5.08004990866783	194.753080127868	2.91676760909443e-44	5.09571382594751e-43
CTB-49A3.4	4.32078713421974	4.06325655296036	194.174249763633	3.90151348046414e-44	6.79599914517425e-43
CTD-2523D13.2	1.72965848366708	5.81231353809923	193.972382593602	4.31808919284832e-44	7.49950490699098e-43
RP3-439F8.1	1.99153778986751	7.59201186858584	193.923656378545	4.42513350650239e-44	7.66287781697849e-43
CTD-2371O3.3	1.30636644608404	6.70397704976808	193.815699616745	4.67184680548282e-44	8.06644894338482e-43
C10orf95	1.4565425419751	6.27803393372134	192.721357627801	8.09727862846863e-44	1.394006714318e-42
RNF139-AS1	1.41581920121923	8.38350199145692	192.397254741907	9.52969316856021e-44	1.63583831861477e-42
AC006486.10	1.31007279466216	5.56080541800225	192.173512502875	1.06638502249496e-43	1.82521842256022e-42
RP11-624L4.1	3.18239238352967	6.80873132406007	192.118434875462	1.09631562547176e-43	1.87102421052333e-42
RP11-806H10.4	2.22436257369757	6.29730446685676	191.911334478224	1.21657451034258e-43	2.07028025463198e-42
CTC-786C10.1	-1.43678364842476	5.2873941239807	191.894565309502	1.22687092348908e-43	2.08180252965604e-42
LINC00467	1.12816149552717	10.2897004200161	191.885651612836	1.23237943634729e-43	2.08515775691425e-42
SRRM2-AS1	1.37574210242388	7.85705574980123	191.740940537402	1.32534887096266e-43	2.236052880867e-42
TRIM52-AS1	-0.855101997712433	9.08004618649157	191.195028838918	1.74375817087415e-43	2.93358746410594e-42
CTD-2006M22.2	-1.44971091798795	6.69757253227872	190.852714144675	2.07111447264115e-43	3.4744122048142e-42
CERS3-AS1	-2.4295872214448	3.21350066277368	190.845546337495	2.07858909838275e-43	3.47707326514168e-42
RP11-485G7.6	2.20924776863333	4.02748669140585	190.580045719533	2.37531156374985e-43	3.96220756608556e-42
RP11-66B24.9	-1.79144620326479	3.41418238513686	190.328862990807	2.69493115411369e-43	4.48269534226517e-42
AC108142.1	-1.96431742318828	6.2987164922802	189.734836938632	3.63254177695148e-43	6.02532561598273e-42
LINC01344	3.85926310586356	5.71803102957731	189.726305272329	3.64815187254251e-43	6.03426801326709e-42
CTC-260E6.4	2.10716606200557	7.73866875908579	189.593775364662	3.89943415497427e-43	6.43188790087237e-42
RP11-1C8.6	1.40468676145704	4.52644136823294	189.363796029789	4.37725472274623e-43	7.19991340886254e-42
CTD-2298J14.2	-1.74174934801272	3.37344704450375	189.301555824323	4.51635173728358e-43	7.40807139129433e-42
RP11-25L3.3	4.31582325242087	3.94599136884459	189.246430862032	4.64323412819415e-43	7.59509626786329e-42
CTD-2047H16.2	2.27477989636761	5.23446977628969	189.177418616159	4.80711804613627e-43	7.84144532111456e-42
CTD-2562G15.3	1.5916532734129	4.47174990887574	189.120896557989	4.94564131647267e-43	8.04518236192042e-42
RP11-98D18.3	1.73025111775349	6.09661798475673	188.262264616111	7.61465246077207e-43	1.23528908738624e-41
CTD-2116N20.1	2.54537479864667	3.75055145190411	188.219441432223	7.78032807706512e-43	1.2587078710978e-41
RP11-320N21.1	2.88655554798505	5.76777464619383	187.844394662064	9.39435381907327e-43	1.51567375141059e-41
RP11-57H14.4	-0.985964467836893	8.71124021687455	187.51285761148	1.10978507453596e-42	1.78563511311576e-41
KB-1440D3.13	2.18383636580195	4.5713523677204	187.401946874478	1.17341053131095e-42	1.88287749657369e-41
LINC01094	1.48129710622228	8.63358494374682	186.97513822086	1.45418703014259e-42	2.3270933368542e-41
RP11-958F21.1	-1.9508277999501	3.71003118743731	186.600313995732	1.7556725300997e-42	2.80195845682128e-41
RP11-150O12.1	2.23696973237612	6.95966666168845	185.853531579351	2.5554472540283e-42	4.06736281267846e-41
CTD-3222D19.12	1.1419339914527	6.68880415488873	185.839289558354	2.57380715060751e-42	4.0855729097681e-41
LINC01088	-1.90211781899977	6.14991548957652	185.338808419067	3.31004226855651e-42	5.24016074955126e-41
RP11-66B24.4	-1.27550972078933	8.00869689531959	184.276233405775	5.64682244133532e-42	8.9156381059051e-41
HOXA-AS2	-1.34105587499746	7.60770612798883	183.873554851087	6.91376589405666e-42	1.08868766945079e-40
SAMD12-AS1	1.91321631146136	5.54258316233286	182.893196720292	1.13173635051316e-41	1.7773678589841e-40
CTB-25B13.5	-1.2388376286997	4.97928336057531	181.818867250759	1.94222073379006e-41	3.04212557905313e-40
CTD-2541J13.1	-1.62945320653799	5.41208622475677	181.529980379761	2.24580045695085e-41	3.50832055510443e-40
LA16c-312E8.4	3.3507172843475	7.81813650124562	181.350432155659	2.45794490765943e-41	3.82959490230315e-40
RP1-86C11.7	2.5556728943992	6.57317632423044	181.189155018036	2.66553354491845e-41	4.14209883756407e-40
RP11-392O17.1	-1.85138097301741	5.33186885387132	180.842990764584	3.1722218930304e-41	4.91652763211143e-40
AC053503.4	1.52652183159755	5.62128883189082	180.824482482779	3.20187642193833e-41	4.94949745328425e-40
HOXC-AS3	3.69529411298118	6.93396196238567	180.7500995949	3.32387731602467e-41	5.12467246765684e-40
RP11-865I6.2	4.56959976879706	5.84716228880423	180.537580030928	3.69867126872885e-41	5.68767027131351e-40
CTC-510F12.2	-0.964006629954002	4.99872521401735	180.337095084577	4.09090276562693e-41	6.2737082014856e-40
CTB-193M12.4	-1.24260550702197	4.68327156569678	180.332182705755	4.10101840097111e-41	6.2737082014856e-40
RP11-465L10.10	3.0668915364687	5.05560614368055	180.265646048332	4.24052120519925e-41	6.47035599914769e-40
LINC00506	-1.26961250394394	5.10258381657807	179.026788166658	7.9052399934465e-41	1.20310417941499e-39
RP11-182J1.12	-1.28552841327483	4.28467675100605	178.848037381177	8.64858106143013e-41	1.31285015855385e-39
CTD-2583A14.8	1.52361553020497	9.3181067841048	178.788911335121	8.9095329028301e-41	1.34899466131312e-39
PPP1R26-AS1	1.25169706226525	8.51191731443079	178.420503983143	1.07225135654281e-40	1.61934635815481e-39
CTA-384D8.36	1.27543847611639	8.60478026609213	177.844005410637	1.43277094698566e-40	2.15829399029345e-39
LA16c-380H5.5	1.94250162749073	8.03291398593414	177.721440055001	1.52384067021575e-40	2.28963846249975e-39
RP11-67L3.4	1.64639521459672	5.03519508961731	177.460755063735	1.73724809320151e-40	2.60366751024237e-39
CCND2-AS1	-1.42882950548714	4.0662542011251	177.431681658578	1.76282922322242e-40	2.63531811724769e-39
RP3-523C21.2	-1.68105367171024	3.41326944260872	177.304323428852	1.87940310724971e-40	2.80249377482565e-39
FBXL19-AS1	1.51726584492989	8.98114026297942	177.050467966823	2.13526440422351e-40	3.17600410754151e-39
RP11-498C9.4	1.61760693411763	4.88586732235849	176.950376374886	2.24547238037234e-40	3.33153628293937e-39
HOTAIRM1	-1.35038415037739	7.94154125395959	175.531987002556	4.58179205881924e-40	6.78082258329012e-39
RP11-649A18.5	1.78502492267374	4.52622500267197	174.791111508644	6.6500162619144e-40	9.81708650665114e-39
CTD-2270L9.4	1.16656994495333	7.41179585278667	174.685937610795	7.01116476989825e-40	1.03244209392143e-38
RP11-295M18.6	-1.4733852192545	4.24712513984325	174.379789592977	8.1779796255047e-40	1.20126790270162e-38
RP11-1008C21.2	-1.00404055240945	6.03970934417911	174.368364653015	8.22509621945862e-40	1.20519089766509e-38
RP11-486O12.2	0.864777432217786	7.92969257781618	173.09263678547	1.56220662187187e-39	2.28337378766173e-38
RP5-1070G24.2	-1.55627619590667	2.66179364001111	172.311597571101	2.31371557662418e-39	3.37345443949772e-38
RP11-650K20.3	-1.44938186914382	3.55193853804205	172.102423114038	2.57035086490848e-39	3.73840439834595e-38
RP11-1136G4.2	2.49599152370043	7.43448861019251	171.820881707578	2.96128257767462e-39	4.29640629512743e-38
RP13-582O9.7	1.8519305187554	5.6229912877365	171.757235429042	3.05759532647638e-39	4.42526970657918e-38
CTB-58E17.5	2.10315917957275	7.45664361687489	171.583623064037	3.33654178909232e-39	4.81718319427632e-38
RP11-53B2.6	1.94155937053019	5.90386540048563	171.254455316787	3.93719282846384e-39	5.6705179639217e-38
RP11-616M22.11	3.88695175554038	3.38934725810628	171.112431890752	4.22867971261751e-39	6.0755118498799e-38
LA16c-325D7.1	2.03147507562948	4.08595370275766	170.104536841912	7.01996002141664e-39	1.00613747394333e-37
LINC01354	-1.79692231759292	6.27767931388516	170.051046095939	7.2113657137598e-39	1.03106814866227e-37
RP11-981G7.6	-1.43943822586882	6.08700238198151	170.045502821309	7.2314972473402e-39	1.03144906390203e-37
RP11-1000B6.3	-1.11745622841975	4.96504922723534	169.772700089229	8.29490172669685e-39	1.18027457099144e-37
RP11-329L6.2	2.00254239549005	5.77695490698253	169.749365530275	8.39281763455287e-39	1.19133625317391e-37
RP11-579D7.4	1.85375633798574	4.84919206217605	169.738251811285	8.43985828843309e-39	1.19514060415341e-37
CTC-276P9.4	3.47786348352367	4.36269269519255	169.505680326683	9.48706188700193e-39	1.3402177139413e-37
RP11-305D15.8	-1.44156639486428	3.08306249439875	168.701160541046	1.42184484012798e-38	2.00381713149301e-37
ZNF436-AS1	-0.765980668242324	8.25755880485891	168.375267513308	1.67507409697129e-38	2.35507441490844e-37
SLC14A2-AS1	-2.0135818952917	3.70505226071129	168.345373215449	1.70044895318136e-38	2.38507151271638e-37
LINC00702	-1.38546968196794	8.09615330615173	167.83449172217	2.19863157407313e-38	3.07652119547437e-37
LINC01522	6.07896717106057	6.91677825161473	167.550188978868	2.5365994813154e-38	3.54104490240365e-37
CTD-3035D6.2	2.50142392436568	4.73411063793876	167.4170468433	2.71227653581168e-38	3.77735682640754e-37
CTA-126B4.7	2.75854892931225	5.69075262150742	167.398208119174	2.73809742146607e-38	3.80434477029579e-37
RP11-304L19.11	1.10907705396864	6.68200849645665	167.25891488645	2.93680224621202e-38	4.07084912297699e-37
RP11-146F11.5	1.54665189717906	3.95137351255013	166.926967124338	3.47042461469337e-38	4.79926401633826e-37
RP11-556E13.1	2.13076063659535	4.66166511085834	166.311415136878	4.72977955927274e-38	6.52554866764147e-37
